uid;user_behavioral_profile;date;arrival_times;permanence_times;trajectory;sem_trajectory
135;9;07/09/17;[14, 14, 21];[7, 227, 6];[24, 21, 24];[7, 0, 7]
135;9;08/09/17;[14, 14, 16, 20];[2, 59, 143, 2];[23, 10, 21, 23];[7, 6, 0, 7]
135;9;11/09/17;[18, 18, 23, 24, 29];[5, 162, 34, 155, 6];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;12/09/17;[14, 14, 28];[2, 447, 3];[24, 21, 24];[7, 0, 7]
135;9;13/09/17;[14, 14, 20];[2, 189, 2];[23, 21, 23];[7, 0, 7]
135;9;14/09/17;[18, 18, 28];[6, 298, 7];[24, 21, 24];[7, 0, 7]
135;9;18/09/17;[18, 18, 23, 24, 32];[5, 162, 29, 239, 6];[24, 21, 9, 44, 24];[7, 0, 2, 5, 7]
135;9;19/09/17;[16, 16, 19, 19, 29];[2, 112, 2, 302, 2];[24, 21, 24, 21, 24];[7, 0, 7, 0, 7]
135;9;20/09/17;[14, 14, 15, 19, 20];[3, 39, 130, 19, 3];[23, 44, 21, 14, 23];[7, 5, 0, 4, 7]
135;9;21/09/17;[14, 14, 22];[6, 262, 8];[24, 21, 24];[7, 0, 7]
135;9;22/09/17;[18, 18, 22];[4, 138, 4];[23, 21, 23];[7, 0, 7]
135;9;25/09/17;[16, 16, 20, 21, 24];[6, 116, 32, 103, 6];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;26/09/17;[14, 14, 24];[2, 317, 2];[24, 21, 24];[7, 0, 7]
135;9;27/09/17;[18, 18, 22, 26];[3, 126, 111, 2];[23, 21, 10, 23];[7, 0, 6, 7]
135;9;28/09/17;[16, 16, 24];[8, 237, 7];[24, 21, 24];[7, 0, 7]
135;9;29/09/17;[16, 16, 20];[3, 131, 3];[23, 10, 23];[7, 6, 7]
135;9;02/10/17;[16, 16, 21, 23];[5, 165, 44, 5];[24, 21, 9, 24];[7, 0, 2, 7]
135;9;03/10/17;[18, 18, 28];[2, 304, 3];[24, 21, 24];[7, 0, 7]
135;9;04/10/17;[16, 16, 19, 20, 27];[5, 93, 48, 186, 6];[23, 21, 54, 21, 23];[7, 0, 3, 0, 7]
135;9;05/10/17;[18, 18, 22, 23];[6, 139, 27, 7];[24, 21, 9, 24];[7, 0, 2, 7]
135;9;06/10/17;[20, 20, 26];[6, 182, 5];[23, 21, 23];[7, 0, 7]
135;9;09/10/17;[14, 14, 18, 20, 25];[6, 142, 33, 160, 5];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;10/10/17;[18, 18, 30];[5, 360, 2];[24, 21, 24];[7, 0, 7]
135;9;11/10/17;[16, 16, 17, 25];[3, 44, 225, 4];[23, 44, 21, 23];[7, 5, 0, 7]
135;9;12/10/17;[16, 16, 20, 21];[8, 122, 27, 8];[24, 21, 9, 24];[7, 0, 2, 7]
135;9;13/10/17;[20, 20, 24, 26];[2, 136, 49, 4];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;16/10/17;[16, 16, 21, 21, 27];[5, 145, 25, 166, 6];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;17/10/17;[18, 18, 26];[2, 262, 2];[24, 21, 24];[7, 0, 7]
135;9;18/10/17;[16, 16, 19, 21, 27];[2, 102, 55, 193, 2];[23, 21, 54, 21, 23];[7, 0, 3, 0, 7]
135;9;19/10/17;[14, 14, 24];[7, 303, 8];[24, 21, 24];[7, 0, 7]
135;9;20/10/17;[16, 16, 19, 20, 25];[3, 88, 32, 173, 4];[23, 21, 12, 41, 23];[7, 0, 1, 5, 7]
135;9;23/10/17;[16, 16, 19, 20, 24];[6, 110, 26, 127, 5];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;24/10/17;[16, 16, 21, 21, 25];[6, 150, 2, 116, 2];[24, 21, 24, 21, 24];[7, 0, 7, 0, 7]
135;9;25/10/17;[16, 16, 17, 22, 23];[4, 41, 159, 27, 5];[23, 44, 21, 12, 23];[7, 5, 0, 1, 7]
135;9;27/10/17;[16, 16, 19, 21];[6, 101, 61, 4];[23, 10, 41, 23];[7, 6, 5, 7]
135;9;30/10/17;[14, 14, 19, 21];[5, 161, 44, 5];[24, 21, 9, 24];[7, 0, 2, 7]
135;9;01/11/17;[20, 20, 27];[4, 216, 3];[23, 21, 23];[7, 0, 7]
135;9;02/11/17;[14, 14, 22];[8, 251, 8];[24, 21, 24];[7, 0, 7]
135;9;03/11/17;[16, 16, 19, 21];[5, 108, 52, 2];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;06/11/17;[16, 16, 20, 21, 26];[5, 128, 35, 154, 5];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;07/11/17;[20, 20, 32];[5, 368, 2];[24, 21, 24];[7, 0, 7]
135;9;08/11/17;[18, 18, 21, 23, 30];[5, 107, 56, 200, 6];[23, 21, 54, 21, 23];[7, 0, 3, 0, 7]
135;9;09/11/17;[16, 16, 21, 21, 26];[8, 144, 24, 131, 6];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;10/11/17;[14, 14, 20];[6, 180, 6];[23, 21, 23];[7, 0, 7]
135;9;13/11/17;[16, 16, 19, 21, 26];[5, 103, 46, 146, 5];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;14/11/17;[18, 18, 24, 24, 29];[3, 178, 2, 165, 2];[24, 21, 24, 21, 24];[7, 0, 7, 0, 7]
135;9;15/11/17;[16, 16, 23];[6, 220, 5];[23, 21, 23];[7, 0, 7]
135;9;16/11/17;[16, 16, 21];[7, 164, 7];[24, 21, 24];[7, 0, 7]
135;9;17/11/17;[18, 18, 24];[6, 191, 5];[23, 21, 23];[7, 0, 7]
135;9;20/11/17;[16, 16, 20, 22];[5, 141, 38, 5];[24, 21, 9, 24];[7, 0, 2, 7]
135;9;21/11/17;[20, 20, 34];[5, 443, 3];[24, 21, 24];[7, 0, 7]
135;9;22/11/17;[18, 18, 21, 22, 28];[2, 99, 44, 162, 5];[23, 21, 54, 21, 23];[7, 0, 3, 0, 7]
135;9;23/11/17;[16, 16, 24];[7, 253, 7];[24, 21, 24];[7, 0, 7]
135;9;24/11/17;[16, 16, 20, 22];[2, 142, 48, 6];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;27/11/17;[16, 16, 21, 22];[5, 160, 36, 6];[24, 21, 9, 24];[7, 0, 2, 7]
135;9;28/11/17;[20, 20, 34];[3, 427, 2];[24, 21, 24];[7, 0, 7]
135;9;29/11/17;[16, 16, 23, 26];[4, 229, 67, 3];[23, 21, 54, 23];[7, 0, 3, 7]
135;9;30/11/17;[18, 18, 23, 24];[23, 154, 23, 8];[24, 21, 9, 24];[7, 0, 2, 7]
135;9;01/12/17;[14, 14, 17, 18];[4, 104, 39, 4];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;04/12/17;[16, 16, 21, 22, 27];[6, 149, 32, 149, 6];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;05/12/17;[16, 16, 24];[3, 247, 3];[24, 21, 24];[7, 0, 7]
135;9;06/12/17;[20, 20, 21, 27];[6, 44, 160, 6];[23, 44, 21, 23];[7, 5, 0, 7]
135;9;07/12/17;[20, 20, 27];[8, 207, 7];[24, 21, 24];[7, 0, 7]
135;9;08/12/17;[18, 18, 23];[5, 157, 4];[23, 21, 23];[7, 0, 7]
135;9;11/12/17;[18, 18, 23, 23, 26];[5, 146, 26, 91, 6];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;12/12/17;[18, 18, 28];[2, 312, 2];[24, 21, 24];[7, 0, 7]
135;9;13/12/17;[22, 22, 29];[3, 234, 2];[23, 21, 23];[7, 0, 7]
135;9;14/12/17;[18, 18, 18, 23];[6, 7, 156, 8];[24, 24, 21, 24];[7, 7, 0, 7]
135;9;15/12/17;[14, 14, 19];[5, 155, 4];[23, 21, 23];[7, 0, 7]
135;9;18/12/17;[18, 18, 22, 23, 26];[5, 115, 48, 89, 6];[24, 21, 9, 21, 24];[7, 0, 2, 0, 7]
135;9;19/12/17;[18, 18, 27];[2, 273, 2];[24, 21, 24];[7, 0, 7]
135;9;20/12/17;[18, 18, 24, 26];[6, 177, 68, 4];[23, 21, 54, 23];[7, 0, 3, 7]
135;9;21/12/17;[18, 18, 21, 28];[8, 101, 202, 6];[24, 21, 39, 24];[7, 0, 0, 7]
135;9;22/12/17;[14, 14, 18, 19];[6, 125, 38, 4];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;08/01/18;[16, 16, 20, 24];[6, 143, 112, 6];[24, 21, 39, 24];[7, 0, 0, 7]
135;9;19/01/18;[14, 14, 17, 19];[3, 105, 58, 5];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;24/01/18;[20, 20, 26, 28];[3, 192, 56, 5];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;26/01/18;[16, 16, 19, 21];[4, 110, 45, 2];[23, 21, 54, 23];[7, 0, 3, 7]
135;9;05/02/18;[18, 18, 27];[6, 280, 6];[24, 21, 24];[7, 0, 7]
135;9;06/02/18;[18, 18, 33];[2, 454, 2];[24, 21, 24];[7, 0, 7]
135;9;14/02/18;[20, 20, 24, 25, 30];[3, 127, 41, 157, 3];[23, 21, 54, 21, 23];[7, 0, 3, 0, 7]
135;9;01/03/18;[12, 12, 13, 16, 26];[6, 51, 70, 303, 6];[24, 18, 44, 21, 24];[7, 6, 5, 0, 7]
135;9;02/03/18;[16, 16, 19, 21];[2, 104, 56, 5];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;05/03/18;[20, 20, 20, 21, 28];[6, 22, 26, 204, 5];[24, 44, 12, 10, 24];[7, 5, 1, 6, 7]
135;9;06/03/18;[12, 12, 12, 13, 13, 13, 20];[5, 24, 6, 2, 5, 203, 2];[24, 10, 14, 24, 14, 10, 24];[7, 6, 4, 7, 4, 6, 7]
135;9;07/03/18;[24, 24, 31];[3, 208, 5];[23, 21, 23];[7, 0, 7]
135;9;08/03/18;[12, 12, 17];[6, 161, 7];[24, 21, 24];[7, 0, 7]
135;9;09/03/18;[16, 16, 17, 18, 20];[6, 34, 43, 41, 4];[23, 10, 54, 54, 23];[7, 6, 3, 3, 7]
135;9;12/03/18;[20, 20, 26, 29];[6, 184, 88, 6];[24, 10, 12, 24];[7, 6, 1, 7]
135;9;13/03/18;[12, 12, 12, 26];[3, 24, 401, 2];[24, 12, 21, 24];[7, 1, 0, 7]
135;9;14/03/18;[24, 24, 29, 32];[5, 147, 91, 5];[23, 21, 12, 23];[7, 0, 1, 7]
135;9;15/03/18;[14, 14, 15, 23];[7, 52, 211, 7];[24, 44, 18, 24];[7, 5, 6, 7]
135;9;16/03/18;[18, 18, 19, 20, 21, 21];[2, 53, 33, 6, 22, 6];[23, 54, 9, 23, 10, 23];[7, 3, 2, 7, 6, 7]
135;9;19/03/18;[20, 20, 20, 25, 27, 29];[5, 12, 144, 75, 47, 5];[24, 44, 21, 10, 12, 24];[7, 5, 0, 6, 1, 7]
135;9;20/03/18;[12, 12, 23];[2, 342, 2];[24, 21, 24];[7, 0, 7]
135;9;21/03/18;[24, 24, 26, 32];[6, 70, 168, 4];[23, 44, 12, 23];[7, 5, 1, 7]
135;9;22/03/18;[10, 10, 11, 18];[7, 38, 196, 6];[24, 18, 10, 24];[7, 6, 6, 7]
135;9;23/03/18;[18, 18, 20, 21, 23, 28];[2, 78, 18, 57, 153, 2];[23, 10, 14, 54, 21, 23];[7, 6, 4, 3, 0, 7]
135;9;26/03/18;[16, 16, 21, 21, 22, 26];[6, 154, 12, 28, 111, 6];[24, 21, 14, 12, 21, 24];[7, 0, 4, 1, 0, 7]
135;9;27/03/18;[12, 12, 14, 15, 30];[3, 80, 29, 457, 3];[24, 42, 12, 21, 24];[7, 5, 1, 0, 7]
135;9;28/03/18;[24, 24, 25, 30];[6, 32, 171, 6];[23, 44, 12, 23];[7, 5, 1, 7]
135;9;29/03/18;[10, 10, 16];[6, 198, 8];[24, 21, 24];[7, 0, 7]
135;9;30/03/18;[16, 16, 17, 20, 21];[6, 50, 78, 34, 2];[23, 12, 21, 9, 23];[7, 1, 0, 2, 7]
135;9;02/04/18;[14, 14, 15, 17, 18, 20, 24];[5, 45, 42, 56, 55, 117, 5];[24, 9, 12, 10, 12, 44, 24];[7, 2, 1, 6, 1, 5, 7]
135;9;03/04/18;[8, 8, 12, 17];[3, 145, 135, 3];[24, 10, 42, 24];[7, 6, 5, 7]
135;9;04/04/18;[22, 22, 24, 25, 26, 31];[6, 61, 45, 22, 139, 5];[23, 12, 9, 14, 12, 23];[7, 1, 2, 4, 1, 7]
135;9;05/04/18;[12, 12, 16, 18];[8, 128, 55, 8];[24, 21, 44, 24];[7, 0, 5, 7]
135;9;06/04/18;[16, 16, 20];[4, 143, 6];[23, 21, 23];[7, 0, 7]
135;9;09/04/18;[16, 16, 21, 21, 26];[6, 145, 8, 162, 5];[24, 21, 14, 10, 24];[7, 0, 4, 6, 7]
135;9;10/04/18;[10, 10, 14, 14, 15, 15, 16];[2, 142, 2, 24, 2, 30, 2];[24, 21, 24, 12, 24, 10, 24];[7, 0, 7, 1, 7, 6, 7]
135;9;11/04/18;[22, 22, 24, 30];[5, 79, 159, 3];[23, 9, 12, 23];[7, 2, 1, 7]
135;9;13/04/18;[16, 16, 21, 21, 30];[2, 149, 8, 270, 2];[23, 21, 14, 10, 23];[7, 0, 4, 6, 7]
135;9;16/04/18;[14, 14, 19, 24];[6, 164, 156, 6];[24, 10, 21, 24];[7, 6, 0, 7]
135;9;18/04/18;[22, 22, 29];[4, 215, 5];[23, 21, 23];[7, 0, 7]
135;9;19/04/18;[10, 10, 18];[6, 248, 7];[24, 21, 24];[7, 0, 7]
135;9;20/04/18;[12, 12, 13, 18];[6, 49, 145, 5];[23, 12, 21, 23];[7, 1, 0, 7]
135;9;23/04/18;[18, 18, 19, 22, 26, 27];[5, 43, 96, 119, 33, 5];[24, 12, 21, 4, 12, 24];[7, 1, 0, 0, 1, 7]
135;9;24/04/18;[10, 10, 12, 18];[2, 64, 200, 2];[24, 10, 21, 24];[7, 6, 0, 7]
135;9;25/04/18;[20, 20, 21, 24, 26, 29];[2, 38, 101, 56, 99, 2];[23, 9, 10, 54, 12, 23];[7, 2, 6, 3, 1, 7]
135;9;26/04/18;[12, 12, 13, 13, 24];[13, 29, 7, 325, 8];[24, 12, 24, 21, 24];[7, 1, 7, 0, 7]
135;9;27/04/18;[16, 16, 20, 21];[4, 134, 35, 4];[23, 21, 9, 23];[7, 0, 2, 7]
135;9;30/04/18;[14, 14, 18, 23];[5, 142, 132, 5];[24, 10, 21, 24];[7, 6, 0, 7]
135;9;01/05/18;[12, 12, 15, 31];[2, 88, 482, 3];[24, 10, 21, 24];[7, 6, 0, 7]
135;9;02/05/18;[22, 22, 24, 26, 31];[6, 65, 50, 177, 6];[23, 12, 54, 12, 23];[7, 1, 3, 1, 7]
135;9;03/05/18;[10, 10, 11, 11, 18];[7, 29, 13, 203, 6];[24, 12, 14, 21, 24];[7, 1, 4, 0, 7]
135;9;04/05/18;[12, 12, 13, 15, 19];[6, 53, 34, 144, 5];[23, 54, 9, 21, 23];[7, 3, 2, 0, 7]
135;9;07/05/18;[16, 16, 16, 21, 28];[6, 23, 149, 185, 6];[24, 12, 21, 44, 24];[7, 1, 0, 5, 7]
135;9;08/05/18;[10, 10, 12, 27];[2, 63, 455, 2];[24, 10, 21, 24];[7, 6, 0, 7]
135;9;09/05/18;[24, 24, 26, 32];[5, 59, 182, 4];[23, 9, 12, 23];[7, 2, 1, 7]
135;9;10/05/18;[10, 10, 12, 18];[7, 75, 166, 6];[24, 54, 21, 24];[7, 3, 0, 7]
135;9;14/05/18;[14, 14, 19, 19, 20, 22];[5, 167, 6, 12, 51, 5];[24, 21, 24, 14, 12, 24];[7, 0, 7, 4, 1, 7]
135;9;15/05/18;[10, 10, 10, 16];[3, 13, 192, 2];[24, 14, 21, 24];[7, 4, 0, 7]
135;9;16/05/18;[26, 26, 32, 38];[6, 186, 169, 4];[23, 12, 10, 23];[7, 1, 6, 7]
135;9;17/05/18;[12, 12, 13, 13, 21];[8, 24, 17, 240, 7];[24, 12, 14, 18, 24];[7, 1, 4, 6, 7]
135;9;18/05/18;[12, 12, 13, 13, 17, 18];[3, 33, 3, 119, 31, 3];[23, 54, 23, 21, 12, 23];[7, 3, 7, 0, 1, 7]
135;9;21/05/18;[14, 14, 17, 18, 23];[6, 105, 32, 151, 5];[24, 54, 12, 10, 24];[7, 3, 1, 6, 7]
135;9;22/05/18;[12, 12, 22];[3, 316, 2];[24, 21, 24];[7, 0, 7]
135;9;23/05/18;[24, 24, 26, 33];[4, 64, 221, 2];[23, 54, 12, 23];[7, 3, 1, 7]
135;9;24/05/18;[12, 12, 19];[6, 220, 7];[24, 18, 24];[7, 6, 7]
135;9;25/05/18;[16, 16, 19, 20, 22];[3, 106, 35, 43, 2];[23, 21, 41, 12, 23];[7, 0, 5, 1, 7]
135;9;28/05/18;[16, 16, 18, 22, 26];[6, 75, 126, 99, 5];[24, 10, 21, 44, 24];[7, 6, 0, 5, 7]
135;9;29/05/18;[8, 8, 13, 27];[3, 149, 443, 3];[24, 42, 21, 24];[7, 5, 0, 7]
135;9;30/05/18;[24, 24, 25, 26, 32, 32, 34];[4, 32, 37, 179, 5, 72, 3];[23, 12, 44, 12, 23, 9, 23];[7, 1, 5, 1, 7, 2, 7]
135;9;31/05/18;[8, 8, 9, 12];[7, 32, 92, 8];[24, 44, 21, 24];[7, 5, 0, 7]
135;9;06/06/18;[26, 26, 33, 37];[2, 226, 121, 4];[23, 12, 21, 23];[7, 1, 0, 7]
135;9;15/06/18;[12, 12, 15, 16, 17, 17, 17, 19];[5, 104, 37, 12, 16, 4, 36, 6];[23, 41, 12, 14, 46, 23, 9, 23];[7, 5, 1, 4, 4, 7, 2, 7]
135;9;19/06/18;[8, 8, 21];[2, 404, 2];[24, 21, 24];[7, 0, 7]
135;9;29/06/18;[10, 10, 14, 15, 17];[2, 147, 5, 79, 5];[23, 41, 23, 41, 23];[7, 5, 7, 5, 7]
135;9;20/07/18;[14, 14, 17, 19];[2, 115, 44, 4];[23, 21, 12, 23];[7, 0, 1, 7]
136;9;01/09/17;[16, 16, 20, 21, 22, 25];[3, 131, 43, 3, 97, 4];[23, 4, 12, 23, 1, 23];[7, 0, 1, 7, 3, 7]
136;9;04/09/17;[14, 14, 26];[4, 365, 3];[23, 4, 23];[7, 0, 7]
136;9;06/09/17;[18, 18, 21, 28];[7, 103, 216, 7];[23, 4, 10, 23];[7, 0, 6, 7]
136;9;07/09/17;[14, 14, 18, 18, 20];[2, 138, 3, 56, 2];[23, 4, 23, 25, 23];[7, 0, 7, 1, 7]
136;9;08/09/17;[18, 18, 22, 24];[4, 139, 51, 4];[23, 4, 38, 23];[7, 0, 2, 7]
136;9;11/09/17;[18, 18, 24];[3, 200, 3];[23, 10, 23];[7, 6, 7]
136;9;12/09/17;[16, 16, 17, 23];[5, 39, 180, 5];[23, 47, 4, 23];[7, 2, 0, 7]
136;9;13/09/17;[14, 14, 28];[7, 422, 6];[23, 4, 23];[7, 0, 7]
136;9;14/09/17;[18, 18, 28];[5, 295, 2];[23, 4, 23];[7, 0, 7]
136;9;15/09/17;[16, 16, 17, 22];[2, 34, 154, 4];[23, 38, 4, 23];[7, 2, 0, 7]
136;9;18/09/17;[16, 16, 21, 21, 30];[3, 150, 4, 283, 3];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;19/09/17;[16, 16, 23];[5, 232, 3];[23, 4, 23];[7, 0, 7]
136;9;20/09/17;[16, 16, 25];[9, 274, 7];[23, 4, 23];[7, 0, 7]
136;9;21/09/17;[14, 14, 20];[3, 180, 2];[23, 4, 23];[7, 0, 7]
136;9;22/09/17;[14, 14, 15, 19];[2, 49, 121, 2];[23, 38, 4, 23];[7, 2, 0, 7]
136;9;25/09/17;[18, 18, 28];[3, 326, 3];[23, 4, 23];[7, 0, 7]
136;9;27/09/17;[16, 16, 21, 27];[8, 154, 175, 8];[23, 4, 10, 23];[7, 0, 6, 7]
136;9;28/09/17;[16, 16, 27];[2, 349, 3];[23, 4, 23];[7, 0, 7]
136;9;29/09/17;[18, 18, 21, 23, 24];[2, 112, 49, 33, 2];[23, 4, 38, 47, 23];[7, 0, 2, 2, 7]
136;9;02/10/17;[18, 18, 23, 23, 28];[4, 149, 4, 161, 3];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;03/10/17;[16, 16, 26];[4, 310, 4];[23, 4, 23];[7, 0, 7]
136;9;04/10/17;[14, 14, 15, 20];[6, 48, 150, 5];[23, 11, 4, 23];[7, 5, 0, 7]
136;9;06/10/17;[16, 16, 20, 21];[2, 128, 39, 2];[23, 4, 38, 23];[7, 0, 2, 7]
136;9;09/10/17;[16, 16, 22, 22, 30];[4, 183, 3, 243, 3];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;10/10/17;[18, 18, 25];[3, 211, 5];[23, 4, 23];[7, 0, 7]
136;9;11/10/17;[14, 14, 16, 30];[9, 56, 424, 9];[23, 11, 4, 23];[7, 5, 0, 7]
136;9;12/10/17;[16, 16, 23];[3, 219, 3];[23, 4, 23];[7, 0, 7]
136;9;13/10/17;[16, 16, 18, 21];[4, 56, 117, 3];[23, 38, 4, 23];[7, 2, 0, 7]
136;9;16/10/17;[16, 16, 17, 28];[3, 40, 330, 4];[23, 10, 4, 23];[7, 6, 0, 7]
136;9;17/10/17;[16, 16, 23];[4, 219, 3];[23, 4, 23];[7, 0, 7]
136;9;18/10/17;[16, 16, 24];[6, 255, 5];[23, 4, 23];[7, 0, 7]
136;9;19/10/17;[16, 16, 21];[2, 157, 2];[23, 4, 23];[7, 0, 7]
136;9;20/10/17;[16, 16, 17, 21];[3, 45, 126, 2];[23, 38, 4, 23];[7, 2, 0, 7]
136;9;23/10/17;[16, 16, 27];[3, 344, 4];[23, 4, 23];[7, 0, 7]
136;9;24/10/17;[14, 14, 21];[5, 218, 5];[23, 4, 23];[7, 0, 7]
136;9;25/10/17;[12, 12, 13, 23];[7, 47, 302, 5];[23, 11, 4, 23];[7, 5, 0, 7]
136;9;26/10/17;[16, 16, 23];[2, 235, 3];[23, 4, 23];[7, 0, 7]
136;9;27/10/17;[16, 16, 20, 22];[3, 137, 46, 2];[23, 4, 12, 23];[7, 0, 1, 7]
136;9;30/10/17;[16, 16, 24];[4, 240, 3];[23, 4, 23];[7, 0, 7]
136;9;01/11/17;[14, 14, 22];[9, 238, 8];[23, 4, 23];[7, 0, 7]
136;9;02/11/17;[18, 18, 31];[2, 412, 2];[23, 4, 23];[7, 0, 7]
136;9;03/11/17;[14, 14, 18, 20];[2, 134, 54, 4];[23, 4, 38, 23];[7, 0, 2, 7]
136;9;06/11/17;[16, 16, 25];[4, 295, 4];[23, 4, 23];[7, 0, 7]
136;9;07/11/17;[14, 14, 23];[4, 282, 4];[23, 4, 23];[7, 0, 7]
136;9;08/11/17;[14, 14, 27];[9, 382, 7];[23, 4, 23];[7, 0, 7]
136;9;09/11/17;[18, 18, 29];[3, 353, 3];[23, 4, 23];[7, 0, 7]
136;9;10/11/17;[14, 14, 18];[4, 133, 4];[23, 4, 23];[7, 0, 7]
136;9;13/11/17;[18, 18, 24, 24, 30];[4, 181, 3, 195, 3];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;14/11/17;[14, 14, 21];[4, 223, 4];[23, 4, 23];[7, 0, 7]
136;9;15/11/17;[14, 14, 21, 22];[6, 209, 48, 5];[23, 4, 47, 23];[7, 0, 2, 7]
136;9;16/11/17;[14, 14, 29];[3, 466, 2];[23, 4, 23];[7, 0, 7]
136;9;17/11/17;[14, 14, 17, 19];[2, 109, 56, 2];[23, 4, 12, 23];[7, 0, 1, 7]
136;9;20/11/17;[18, 18, 24, 24, 31];[4, 202, 3, 207, 3];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;22/11/17;[14, 14, 23];[5, 267, 6];[23, 4, 23];[7, 0, 7]
136;9;23/11/17;[16, 16, 20, 20, 26];[2, 127, 3, 179, 3];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;24/11/17;[14, 14, 19, 20];[3, 147, 39, 4];[23, 4, 38, 23];[7, 0, 2, 7]
136;9;27/11/17;[18, 18, 27];[3, 294, 4];[23, 4, 23];[7, 0, 7]
136;9;28/11/17;[12, 12, 17, 24];[5, 157, 220, 5];[23, 4, 3, 23];[7, 0, 0, 7]
136;9;29/11/17;[14, 14, 22];[5, 236, 7];[23, 4, 23];[7, 0, 7]
136;9;01/12/17;[16, 16, 17, 22];[3, 55, 122, 4];[23, 38, 4, 23];[7, 2, 0, 7]
136;9;04/12/17;[12, 12, 19, 19, 26];[3, 213, 4, 211, 3];[23, 4, 23, 11, 23];[7, 0, 7, 5, 7]
136;9;05/12/17;[16, 16, 25];[5, 274, 4];[23, 4, 23];[7, 0, 7]
136;9;06/12/17;[12, 12, 17, 23];[8, 143, 184, 7];[23, 4, 10, 23];[7, 0, 6, 7]
136;9;07/12/17;[16, 16, 23];[3, 227, 3];[23, 4, 23];[7, 0, 7]
136;9;08/12/17;[16, 16, 17, 22];[4, 43, 149, 4];[23, 38, 4, 23];[7, 2, 0, 7]
136;9;11/12/17;[14, 14, 17, 17, 25];[3, 95, 4, 252, 4];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;12/12/17;[14, 14, 20, 26];[5, 196, 159, 5];[23, 4, 3, 23];[7, 0, 0, 7]
136;9;13/12/17;[14, 14, 26];[5, 357, 6];[23, 4, 23];[7, 0, 7]
136;9;14/12/17;[16, 16, 20];[3, 134, 2];[23, 4, 23];[7, 0, 7]
136;9;15/12/17;[16, 16, 17, 22];[2, 50, 129, 4];[23, 38, 4, 23];[7, 2, 0, 7]
136;9;18/12/17;[14, 14, 19, 19, 26];[4, 161, 4, 206, 3];[23, 4, 23, 4, 23];[7, 0, 7, 0, 7]
136;9;19/12/17;[16, 16, 23];[3, 232, 5];[23, 4, 23];[7, 0, 7]
136;9;20/12/17;[16, 16, 31];[8, 447, 8];[23, 4, 23];[7, 0, 7]
136;9;21/12/17;[14, 14, 29];[3, 447, 3];[23, 4, 23];[7, 0, 7]
136;9;22/12/17;[14, 14, 18, 20];[2, 138, 54, 3];[23, 4, 12, 23];[7, 0, 1, 7]
136;9;29/01/18;[16, 16, 25];[3, 271, 4];[23, 4, 23];[7, 0, 7]
136;9;22/02/18;[18, 18, 31];[3, 413, 3];[23, 4, 23];[7, 0, 7]
136;9;01/03/18;[14, 14, 16, 33];[8, 79, 491, 2];[23, 11, 4, 23];[7, 5, 0, 7]
136;9;02/03/18;[16, 16, 19];[4, 94, 3];[23, 1, 23];[7, 3, 7]
136;9;05/03/18;[18, 18, 19, 20, 23, 25];[2, 39, 47, 89, 52, 3];[23, 1, 10, 1, 12, 23];[7, 3, 6, 3, 1, 7]
136;9;06/03/18;[16, 16, 17, 18, 18, 18, 23, 29];[3, 37, 37, 4, 3, 126, 208, 4];[23, 47, 12, 23, 7, 4, 10, 23];[7, 2, 1, 7, 4, 0, 6, 7]
136;9;07/03/18;[20, 20, 34];[15, 428, 6];[23, 4, 23];[7, 0, 7]
136;9;09/03/18;[18, 18, 21, 25];[4, 115, 117, 4];[23, 1, 4, 23];[7, 3, 0, 7]
136;9;12/03/18;[16, 16, 26];[5, 295, 2];[23, 11, 23];[7, 5, 7]
136;9;13/03/18;[16, 16, 16, 17, 21, 22];[3, 10, 45, 113, 15, 4];[23, 7, 47, 4, 41, 23];[7, 4, 2, 0, 5, 7]
